Product ID,Time To Sell,Customer,Returned (YES/NO)
13437,25541.40462,36,NO
13438,108168.7636,40,NO
13439,18203.42358,1,NO
13440,71134.94489,25,NO
13448,9881.155756,19,NO
13450,14573.96217,2,NO
13452,5320.148667,9,NO
13453,57907.75138,32,NO
13454,42486.31915,9,NO
13456,22129.49023,39,NO
13457,14138.97951,31,NO
13458,63014.03404,39,NO
13460,92175.1809,14,NO
13461,71553.77662,37,NO
13462,38632.69002,44,NO
13464,9459.140545,4,NO
13467,6665.50626,18,YES
13468,29704.27988,14,NO
13469,66826.35072,20,NO
13470,59689.33411,12,YES
13473,92223.2587,8,NO
13476,47521.57266,35,NO
13478,28204.75085,9,NO
13479,23898.32514,4,YES
13480,51293.13069,37,YES
13483,42817.20185,15,NO
13484,30128.53907,45,YES
13485,78956.58101,31,NO
13486,47694.83306,1,NO
13488,595.5854354,24,NO
13491,98818.36623,32,NO
13494,50466.81626,27,NO
13495,62195.57791,17,NO
13497,33012.98396,24,YES
13498,18188.56085,16,NO
13500,11450.14239,19,NO
13501,75088.97945,45,NO
13503,26084.79768,26,NO
13505,15969.11641,49,NO
13506,32437.89972,39,NO
13507,60639.33662,18,YES
13508,104902.839,36,NO
13509,18413.20555,23,NO
13510,10824.60462,13,NO
13512,33490.13842,13,NO
13513,29626.62356,24,NO
13514,26238.35111,22,NO
13516,37310.84149,42,NO
13517,124.6758351,28,NO
13519,86952.01285,17,NO
13520,39851.41179,46,NO
13521,5331.392277,14,NO
13522,37584.35167,46,NO
13523,72946.35636,36,NO
13524,87841.17177,14,NO
13525,47260.25059,46,NO
13527,34806.33332,34,NO
13529,89822.4915,8,NO
13530,17388.9378,5,NO
13533,14190.27923,12,YES
13534,29120.25561,6,YES
13538,18283.66341,39,NO
13539,10451.10706,23,NO
13541,47213.99651,44,NO
13542,8555.657179,30,NO
13543,89389.13955,6,YES
13544,84596.86014,18,YES
13546,74410.32967,7,NO
13547,6506.385024,6,YES
13551,36050.71241,29,NO
13553,41862.69203,3,NO
13555,48316.13613,32,NO
13556,99701.81698,17,NO
13557,52108.87054,18,NO
13560,16479.0091,35,NO
13561,72893.79248,6,NO
13562,54533.35646,7,NO
13563,100714.0441,33,NO
13564,50553.24146,6,NO
13565,94096.0108,3,NO
13566,30259.12227,44,NO
13567,106676.227,44,NO
13570,36362.8628,34,NO
13571,78880.64402,44,NO
13573,76310.8708,47,NO
13575,17509.57133,49,NO
13578,1610.125082,44,NO
13579,26959.92984,47,NO
13580,45079.16182,3,NO
13581,6021.349405,5,NO
13584,73781.70391,37,NO
13585,55235.14845,12,YES
13586,13009.99243,27,NO
13587,14484.10239,39,YES
13589,28066.01254,44,NO
13591,105139.6198,16,YES
13594,7166.823897,36,NO
13596,47255.10416,34,NO
13597,62901.8622,12,NO
13600,50859.9653,14,NO
13601,3841.335423,28,NO
13602,24406.19541,15,NO
13604,64383.59606,22,NO
13608,14955.25774,19,NO
13610,82059.26712,35,NO
13612,48496.4643,23,NO
13615,25666.70975,47,NO
13617,30402.45631,44,NO
13618,62057.62449,22,NO
13619,100921.2806,1,NO
13620,51253.39694,3,NO
13622,11333.28329,24,NO
13624,36420.59818,40,NO
13625,7058.521985,15,NO
13627,61401.87231,23,NO
13631,82730.03937,21,NO
13632,56840.76467,22,NO
13633,796.2825271,10,NO
13634,31457.58285,28,NO
13636,7019.652401,7,NO
13637,36925.99784,29,NO
13641,37097.42953,7,NO
13642,20676.77675,42,YES
13643,48069.74688,13,NO
13644,12676.75896,24,NO
13645,25932.53127,4,NO
13646,49876.56162,15,NO
13650,87873.95171,41,NO
13651,14011.79419,27,NO
13655,23665.1373,38,NO
13657,29501.88229,29,NO
13660,70449.12669,46,NO
13661,48359.05562,15,NO
13662,21791.45442,14,NO
13663,710.2150925,22,NO
13666,71948.94675,17,NO
13671,13112.14693,35,NO
13672,1350.215879,37,NO
13673,40161.4526,39,NO
13675,63505.1258,23,NO
13676,28276.04565,15,NO
13682,58472.4608,10,NO
13683,32746.48955,26,NO
13684,37342.87319,17,NO
13685,49717.89088,37,NO
13693,92000.105,40,NO
13694,24434.94647,25,NO
13697,73126.8017,39,NO
13698,18708.26835,13,YES
13700,65336.81059,19,NO
13701,45279.05037,32,NO
13702,15092.62156,40,NO
13705,75949.50081,42,YES
13708,14415.22928,34,NO
13711,8229.885304,21,NO
13712,54186.63729,39,NO
13713,46077.17788,11,NO
13714,61039.04835,42,NO
13716,21552.06354,49,NO
13719,5495.304165,26,NO
13720,798.9747195,38,NO
13723,29340.7758,47,NO
13725,22706.45707,44,NO
13731,58017.16839,6,YES
13732,103376.3003,41,NO
13733,28767.31826,20,NO
13734,29040.14118,43,NO
13735,57756.90281,18,YES
13737,102638.5592,27,NO
13738,8401.192308,23,NO
13741,1399.73613,31,NO
13742,67667.05262,45,NO
13745,6003.830837,23,NO
13746,46637.85999,17,NO
13747,63723.97262,31,NO
13750,99827.12875,47,NO
13752,10796.33897,25,NO
13753,50048.17702,46,NO
13756,28510.09952,38,NO
13758,41079.1878,47,NO
13763,19846.44672,13,NO
13765,342.9935686,39,NO
13767,87396.75594,40,NO
13769,43370.75669,49,NO
13770,9950.847094,20,NO
13771,33203.0745,31,NO
13773,74887.85657,13,NO
13774,29996.53877,8,NO
13776,40103.83236,3,NO
13777,47955.85348,6,YES
13778,43428.56207,9,NO
13779,28946.56254,40,NO
13782,71348.22714,32,NO
13785,66030.8611,25,NO
13786,22539.82189,17,NO
13787,78190.43935,36,NO
13789,59218.34982,10,YES
13795,66039.80015,48,YES
13796,32611.58014,29,NO
13797,101589.4705,37,NO
13798,11554.73112,32,NO
13799,37321.04692,41,YES
13803,100896.6549,41,YES
13804,45139.25343,10,NO
13805,43930.62326,33,YES
13808,64167.66239,43,NO
13809,25962.88671,15,NO
13811,60877.80925,34,YES
13812,21042.72376,46,YES
13815,31908.05382,43,NO
13816,22380.71481,3,NO
13817,1393.926057,9,NO
13819,26866.69151,35,NO
13820,34223.89672,46,NO
13821,56769.42479,18,YES
13823,19602.78276,46,NO
13825,21604.88934,4,NO
13827,74491.33514,17,NO
13828,9597.481772,41,NO
13829,39436.79659,8,NO
13831,12285.08943,41,NO
13834,50858.18849,16,NO
13835,33070.62097,35,NO
13836,77693.67906,22,NO
13837,11525.04438,28,NO
13838,11968.14525,42,YES
13840,62926.08427,31,NO
13841,17663.90713,21,NO
13842,19926.47713,23,NO
13843,19750.64993,46,NO
13846,4907.875184,38,NO
13847,15719.42317,27,NO
13849,12633.95137,6,NO
13850,7550.962295,22,NO
13853,1973.192428,15,NO
13854,82682.0445,10,NO
13856,85046.48537,41,NO
13857,82080.06826,20,NO
13862,50017.37293,32,NO
13863,63157.61623,35,NO
13864,89222.30383,4,NO
13866,87643.32422,46,NO
13868,16106.12183,1,NO
13869,9659.984673,39,NO
13870,54017.96149,42,YES
13871,4148.197165,17,NO
13876,63505.93296,30,YES
13878,4768.433789,18,NO
13879,77051.74947,10,NO
13882,99729.76122,48,NO
13886,90071.83135,22,NO
13887,34023.48167,34,NO
13888,19396.65261,25,NO
13890,55607.23712,4,NO
13891,879.0991193,29,NO
13892,33657.60707,17,NO
13893,39581.94416,22,NO
13894,61283.25789,31,NO
13895,90218.09693,7,YES
13897,67460.82878,13,YES
13899,46204.47132,2,YES
13903,4483.1787,3,NO
13905,8768.56464,19,YES
13908,3214.421751,16,NO
13910,33255.82859,1,NO
13915,71928.94567,46,NO
13921,51856.86282,37,NO
13923,16020.02722,34,NO
13925,23448.47996,30,NO
13926,2479.494706,39,NO
13927,7922.397882,17,NO
13928,475.4647555,32,NO
13930,33456.50423,21,NO
13932,25847.92835,24,YES
13935,5081.060911,27,NO
13938,34097.6671,44,NO
13939,79628.16491,40,NO
13940,69197.60448,17,NO
13941,16215.85078,25,NO
13942,21376.80332,19,NO
13943,35566.17422,6,NO
13945,67552.58687,41,NO
13946,16663.87797,3,NO
13947,80253.73898,9,NO
13948,72214.22668,46,NO
13949,7503.097492,47,NO
13950,27868.70967,27,NO
13951,54707.67094,37,NO
13952,51072.58364,25,NO
13958,92159.26087,22,NO
13960,8199.031671,33,NO
13963,65404.86532,34,NO
13965,68759.58271,6,YES
13967,55695.084,7,NO
13969,19209.24153,43,NO
13971,91723.25236,44,NO
13973,29087.31567,40,NO
13974,66147.12482,15,NO
13975,42632.09434,49,NO
13976,2540.54483,29,NO
13977,14779.14305,35,NO
13978,11825.0019,40,NO
13980,34435.08182,7,NO
13982,65979.83482,19,NO
13983,77651.13424,36,YES
13987,64069.86727,5,NO
13988,33636.83977,39,NO
13989,3109.648005,29,NO
13992,41100.71133,47,NO
13993,74464.16522,9,NO
13995,54080.76602,48,NO
13998,34171.66853,23,NO
13999,58891.03096,4,NO
14001,23596.68137,8,NO
14004,45366.25475,17,NO
14007,50001.32971,20,YES
14010,9856.222002,7,NO
14011,2293.416263,27,NO
14012,45537.25234,22,YES
14013,76196.98447,46,NO
14014,19159.30532,45,YES
14016,18238.68225,28,YES
14017,42923.20726,37,NO
14020,72384.24102,20,NO
14022,6959.946708,49,YES
14025,14497.72639,14,YES
14027,6157.037009,6,YES
14028,34625.46553,40,NO
14030,46062.33835,32,NO
14031,52343.14171,34,NO
14035,13055.74184,6,NO
14041,61603.97417,2,NO
14043,3566.983283,29,NO
14044,56401.50979,14,NO
14045,56034.83736,5,NO
14047,29455.43469,15,NO
14050,8042.186874,24,NO
14051,15116.07416,39,NO
14054,30898.73575,12,NO
14056,4843.169309,47,NO
14058,85903.86114,12,NO
14059,30368.25692,40,NO
14062,47560.11656,10,NO
14063,78140.38953,20,NO
14064,76119.033,3,NO
14068,7882.744147,20,NO
14071,17644.5465,24,YES
14083,6488.887877,41,NO
14084,23819.32179,40,NO
14085,3352.335176,37,NO
14086,39703.00763,39,NO
14088,81162.70453,28,NO
14089,85534.01711,50,NO
14092,61767.00089,41,NO
14096,66128.82927,50,NO
14097,404.2595838,8,NO
14099,42375.42859,15,NO
14101,41156.99326,28,NO
14102,45409.99012,15,NO
14103,74408.45754,44,NO
14104,24261.52959,44,NO
14107,81736.25107,11,NO
14108,39609.29661,34,NO
14113,72333.42932,19,NO
14116,67303.63151,45,NO
14119,14735.87879,11,NO
14121,22404.58885,33,YES
14124,79140.28045,5,NO
14125,87382.01353,32,NO
14126,64324.6459,6,NO
14127,6625.930068,14,YES
14128,45185.86511,39,YES
14131,78405.87191,42,YES
14133,54442.17778,18,NO
14134,49093.69567,3,NO
14135,56535.67967,44,NO
14137,15657.77579,12,NO
14138,80827.46218,44,NO
14139,56826.13061,42,NO
14142,2846.834154,10,NO
14145,19994.15824,21,NO
14146,72570.17307,10,NO
14147,94598.63161,46,NO
14149,818.2277696,5,NO
14151,78064.69572,43,NO
14154,33344.21605,42,YES
14156,60026.34192,40,NO
14157,39485.54552,10,NO
14160,2351.429766,40,NO
14161,35360.32227,13,NO
14164,53376.50979,14,NO
14165,63951.37206,44,NO
14166,19793.96721,46,NO
14168,13510.95252,3,NO
14172,15095.17495,8,NO
14173,33968.83299,9,NO
14176,44344.63364,16,NO
14177,1824.175395,19,NO
14178,27259.18707,49,NO
14179,3820.556688,11,NO
14180,94209.83915,40,NO
14181,22255.72424,44,NO
14183,38569.93342,23,NO
14184,82292.1074,42,NO
14186,33223.91358,8,NO
14188,94079.88885,28,NO
14190,67726.88048,30,YES
14192,92402.11632,32,NO
14193,42833.08122,7,NO
14194,29255.73601,18,YES
14195,36640.46487,38,NO
14196,39304.27567,2,NO
14198,18668.12616,46,NO
14200,44499.88741,9,NO
14202,51027.98955,20,NO
14203,28871.00638,3,NO
14204,75663.84398,2,NO
14205,13524.07405,39,NO
14206,57050.34293,7,NO
14208,36576.85644,6,YES
14209,9260.210092,22,NO
14210,4275.621146,10,NO
14211,11060.1463,22,NO
14212,71475.10593,18,YES
14215,37348.50971,18,NO
14218,13147.37228,45,NO
14219,59446.49402,5,NO
14221,66859.07687,37,NO
14223,8871.575596,26,NO
14225,5164.754814,19,NO
14228,95737.01241,12,YES
14230,21533.33727,4,NO
14232,48011.8717,42,NO
14234,88945.04284,23,NO
14235,39349.97585,15,YES
14236,18455.0628,31,NO
14237,3279.666,47,NO
14239,45170.37362,22,YES
14241,93091.76139,32,NO
14244,1199.516626,27,NO
14245,51277.02228,24,NO
14247,31925.36641,17,NO
14249,26928.78484,2,NO
14250,2358.947049,7,NO
14254,39881.88362,47,NO
14257,68435.51529,10,NO
14259,60680.79735,4,NO
14260,23345.96643,33,NO
14261,74908.85337,3,NO
14264,15882.3496,31,NO
14265,43130.96021,21,NO
14267,2129.082049,41,NO
14268,29718.2804,41,NO
14270,20666.18047,24,NO
14271,91096.13473,45,NO
14277,31565.36435,46,NO
14278,7212.728387,46,NO
14280,26207.8601,47,NO
14281,40670.47686,3,NO
14282,6719.593616,17,NO
14283,21039.44936,7,NO
14284,29523.1819,33,NO
14285,37951.1339,33,NO
14286,22905.61518,4,NO
14287,67413.47024,37,NO
14289,58065.95799,3,NO
14291,44141.8654,48,YES
14292,7945.376561,6,NO
14293,3329.206929,49,NO
14295,13509.97298,49,NO
14297,29024.47886,25,NO
14298,36654.32082,42,NO
14299,84427.9711,44,NO
14300,10507.27048,18,NO
14303,37564.46938,5,NO
14305,15397.72481,16,NO
14306,21621.48176,31,NO
14307,12557.46466,48,YES
14309,55503.0635,43,NO
14310,46648.85287,28,NO
14314,75848.24212,37,NO
14319,15508.85643,16,NO
14320,55363.59049,14,NO
14325,39558.13689,23,NO
14326,77203.27952,12,NO
14329,4312.339476,3,NO
14331,11127.07324,4,NO
14334,71040.58581,42,NO
14336,2682.488759,30,YES
14337,15920.944,26,YES
14341,31871.05207,24,NO
14343,66231.42784,2,NO
14345,74930.93412,8,NO
14346,71970.07681,35,NO
14348,61717.29768,38,NO
14353,80951.73817,15,YES
14355,45721.92196,6,YES
14359,42806.61979,39,NO
14360,30146.84521,41,NO
14361,38294.66744,47,NO
14365,34351.09245,6,NO
14366,9614.910915,13,NO
14368,5897.569434,33,NO
14369,43891.86009,37,NO
14370,17031.93472,45,NO
14372,25690.53116,17,NO
14373,62477.21725,20,NO
14375,40263.08863,35,NO
14377,40911.12312,24,YES
14378,70195.20275,3,NO
14379,77119.85195,32,NO
14380,971.0231261,40,NO
14381,58890.33383,41,NO
14383,22195.9309,15,NO
14388,81456.74485,2,NO
14390,11692.45148,31,NO
14396,38390.41671,14,NO
14399,43508.73493,7,NO
14402,10064.91014,8,NO
14405,90181.12205,18,YES
14406,22718.35013,48,NO
14408,57851.68168,6,YES
14409,22093.34196,1,NO
14410,46636.84398,10,NO
14412,7333.532413,39,NO
14413,13775.55988,7,NO
14418,16876.76525,27,NO
14420,71956.88437,48,YES
14421,88747.72906,41,NO
14422,25967.65562,23,NO
14425,62288.64074,13,NO
14426,18336.25819,30,NO
14428,47088.55254,42,NO
14430,14336.11063,31,NO
14431,40841.3516,15,NO
14432,83237.83853,31,NO
14435,21222.92428,45,NO
14437,32294.82792,11,NO
14439,78837.31032,19,NO
14440,24720.47365,9,NO
14441,2073.042467,42,YES
14442,21903.51936,11,NO
14443,68343.93646,1,NO
14444,90042.37021,15,NO
14445,62752.38388,29,NO
14446,38102.45409,47,NO
14450,59018.5641,29,NO
14451,31326.41295,25,NO
14456,46533.38251,31,YES
14458,70924.17678,25,NO
14459,930.2976521,20,NO
14460,42389.65705,2,YES
14462,8568.588666,26,YES
14466,57756.65141,17,NO
14472,36566.79825,40,NO
14474,53697.77981,15,YES
14477,40197.99474,9,NO
14479,29317.4905,16,NO
14480,43542.66243,46,NO
14481,49356.21472,34,NO
14482,20019.82555,46,NO
14484,65021.21229,7,NO
14485,12139.23712,12,YES
14486,78551.40187,43,NO
14487,44736.76633,23,NO
14488,38082.76501,29,NO
14489,899.3354869,9,NO
14490,71510.8993,27,NO
14491,18768.20167,28,NO
14492,18985.16294,1,NO
14493,83356.07022,24,NO
14494,33423.20143,49,NO
14496,37547.32998,40,NO
14500,22430.62287,9,NO
14501,55954.26719,9,NO
14502,35520.1144,46,NO
14503,41328.27701,26,NO
14504,86200.85325,4,NO
14506,85037.66474,28,NO
14507,27967.45555,12,YES
14508,9889.74901,16,NO
14509,26354.56952,41,NO
14510,73831.69734,15,NO
14513,61968.08304,36,NO
14514,52722.335,48,NO
14515,18989.7856,34,NO
14516,63069.7791,38,NO
14518,75101.29136,47,NO
14520,9561.144978,44,NO
14522,48405.70139,20,NO
14524,19129.81461,1,NO
14528,25296.78592,1,NO
14529,25367.03965,20,NO
14534,61823.80003,10,NO
14537,10405.39061,28,NO
14538,39766.3468,23,NO
14539,39088.11741,6,YES
14540,83004.70018,38,NO
14543,1207.529693,34,NO
14544,66865.59507,22,NO
14545,12120.70015,8,NO
14546,19135.2804,17,NO
14550,4044.813635,42,NO
14551,13600.9782,14,NO
14552,57746.38867,27,NO
14553,58557.39013,48,NO
14554,58356.85875,34,NO
14555,20932.11883,48,YES
14558,27678.10282,49,NO
14559,68486.22547,39,NO
14560,14510.89112,23,NO
14561,41888.37063,4,NO
14562,33343.91581,8,NO
14567,36824.72281,31,NO
14572,59266.80592,17,NO
14574,50693.95498,45,YES
14576,8538.851144,29,YES
14584,42219.19813,12,YES
14585,16458.20672,7,NO
14586,12243.4689,17,YES
14587,32052.3677,14,NO
14588,52153.26955,44,NO
14591,32928.20334,35,NO
14597,52959.29887,41,NO
14598,55813.6441,22,NO
14601,75843.977,42,NO
14602,80853.69659,33,NO
14603,34799.88878,25,NO
14604,1225.285445,30,YES
14605,35297.81963,23,NO
14606,61632.3761,31,NO
14607,17913.94944,12,YES
14610,388.9137475,10,NO
14611,54279.87224,24,NO
14617,43323.50411,10,NO
14619,32033.58578,17,NO
14622,11616.1186,42,NO
14624,10915.63589,43,NO
14626,45602.50196,14,NO
14628,6226.129367,30,YES
14630,28323.60366,2,NO
14631,55023.27442,23,NO
14634,31611.08341,41,NO
14637,83731.08752,13,NO
14638,65852.65766,7,NO
14639,13821.06547,21,NO
14641,43379.91597,19,NO
14645,38311.78594,43,NO
14646,4662.193054,32,NO
14647,35754.67899,33,NO
14648,71207.63085,7,NO
14651,23668.47239,48,YES
14652,84012.94092,24,YES
14653,9131.259913,22,NO
14654,66617.97359,24,NO
14656,43695.69762,27,NO
14664,52689.45034,28,NO
14665,81167.91346,20,NO
14666,11953.8361,22,NO
14668,58521.2134,16,NO
14670,31681.35023,20,NO
14672,33919.86792,5,NO
14673,15320.76162,43,NO
14675,37090.6981,13,NO
14676,27585.54506,30,NO
14677,18414.32143,31,NO
14678,21670.04252,44,NO
14679,11335.24428,30,NO
14680,11837.43892,43,NO
14681,46583.40585,37,NO
14683,32662.44212,32,NO
14692,10494.23139,8,YES
14693,83917.11097,26,NO
14694,79692.86784,7,NO
14695,66863.82631,12,NO
14696,28003.03297,32,NO
14701,13737.80828,26,NO
14702,673.2239756,26,NO
14703,29081.78822,40,NO
14704,29395.36271,41,NO
14705,55834.0227,6,NO
14708,18328.3574,47,NO
14710,12134.30692,8,NO
14711,5513.874038,50,NO
14713,56332.39518,38,NO
14716,49808.97049,15,NO
14717,62887.93362,12,YES
14720,35572.8777,39,NO
14721,9783.988478,35,NO
14722,2151.353854,10,NO
14725,44679.05583,20,NO
14730,1728.682538,21,NO
14731,42096.71307,16,NO
14739,42756.72266,25,NO
14740,55692.82766,2,NO
14741,80866.71636,5,NO
14745,84624.87294,8,NO
14748,67653.74866,50,NO
14749,41970.23209,3,NO
14753,5399.643138,9,NO
14754,15729.79069,50,NO
14756,47286.85766,44,NO
14757,85630.59703,13,NO
14759,28723.5869,25,NO
14762,73749.83447,18,YES
14764,66395.81174,5,NO
14765,73066.46825,37,NO
14766,23481.18756,50,NO
14768,25496.5245,21,NO
14773,8608.840788,25,NO
14774,16515.64471,33,NO
14776,18616.71926,13,NO
14779,14824.71252,2,NO
14786,10119.45412,25,NO
14787,81326.74126,18,NO
14789,56899.24099,11,NO
14791,29650.32699,4,NO
14792,31864.76921,46,NO
14794,21270.0605,15,NO
14795,5275.762362,38,NO
14797,73429.46264,37,NO
14798,19380.9417,10,NO
14802,16920.11699,27,NO
14804,3292.210306,27,NO
14807,19881.42801,33,NO
14809,3279.92914,27,YES
14810,64332.77314,47,NO
14812,35633.96201,44,NO
14813,18195.33954,36,YES
14815,11220.67672,18,YES
14816,20431.30486,3,NO
14817,84967.75168,4,NO
14822,82862.58973,43,YES
14825,74975.43419,34,NO
14826,17251.22155,26,NO
14827,81104.3104,43,NO
14830,34327.77645,13,NO
14831,38491.14966,2,NO
14832,65367.01339,4,NO
14839,76210.99627,26,NO
14844,29189.00387,19,NO
14846,35137.36708,49,NO
14848,58828.10225,7,NO
14850,71968.54397,1,NO
14852,8880.333661,44,NO
14856,79849.99259,25,NO
14858,51330.89197,41,NO
14859,5978.010766,29,NO
14862,26470.4947,2,NO
14863,73490.8178,2,NO
14867,10167.64704,8,NO
14868,38847.50902,3,NO
14873,63455.81078,16,NO
14876,19559.23519,6,NO
14877,71333.56501,24,NO
14881,5092.56496,39,NO
14884,6144.941667,38,NO
14885,9037.339662,23,NO
14886,24086.28473,33,NO
14891,464.3864812,14,NO
14896,56884.99476,5,NO
14902,50721.17957,38,NO
14903,18235.45194,21,NO
14905,33861.2674,23,NO
14910,37308.05355,43,NO
14911,75992.26846,37,NO
14913,79671.94022,14,NO
14914,51548.15584,31,NO
14915,13382.52397,10,NO
14916,27656.50852,17,NO
14918,22503.40537,37,NO
14924,35351.47751,23,YES
14925,17130.35619,29,NO
14927,14452.09048,28,YES
14928,46097.82001,43,YES
14930,36177.8435,4,YES
14931,32437.64358,23,NO
14932,28254.50957,17,NO
14936,64806.34489,21,YES
14939,29687.29989,7,NO
14943,48974.42776,17,NO
14949,19917.37922,49,NO
14951,2447.848118,27,NO
14954,21518.42687,46,NO
14955,18868.7764,16,NO
14956,6151.007124,28,NO
14957,83060.78324,36,NO
14958,82173.15541,36,NO
14979,4663.993333,16,NO
14980,63888.18472,35,NO
14983,12582.00051,7,NO
14984,26612.34458,7,NO
14985,49911.68594,36,YES
14986,5254.60027,19,NO
14991,5273.267547,23,NO
14992,1682.913249,44,NO
14993,35554.87179,37,NO
14998,15286.77789,6,YES
14999,71046.11474,46,NO
15000,31100.19254,35,NO
15010,5158.359018,28,NO
15012,59201.65649,12,YES
15013,20660.70434,2,NO
15015,34276.28399,32,NO
15018,18778.55493,37,NO
15019,13893.99445,9,NO
15021,48424.70903,21,NO
15022,63995.92116,25,NO
15024,5562.340713,21,NO
15025,44381.3313,36,NO
15027,21306.21176,28,NO
15028,58242.3575,44,NO
15030,26342.82196,42,NO
15032,19019.50049,3,NO
15037,870.3789963,39,NO
15040,26163.52434,33,NO
15041,412.2917931,45,NO
15042,18443.78869,25,NO
15044,16545.15591,38,NO
15045,14490.25285,18,YES
15046,6226.125021,22,NO
15047,17868.69734,19,YES
15051,57206.84197,21,NO
15056,46831.14743,10,YES
15057,63414.7002,25,YES
15060,65062.18827,31,NO
15063,48857.11385,22,NO
15064,7035.696003,33,NO
15067,9727.123557,3,NO
15070,6744.089215,7,NO
15073,32218.10206,33,NO
15074,6450.203335,22,NO
15075,33107.58136,18,NO
15077,3570.482967,37,NO
15079,68965.95269,50,NO
15080,68440.70067,18,NO
15085,12077.7864,44,NO
15088,10696.2733,14,NO
15094,2153.885843,22,NO
15097,18696.85587,24,NO
15098,31286.91175,1,NO
15100,63967.09123,11,NO
15103,4929.892987,9,NO
15105,22725.343,1,NO
15106,9646.978899,24,YES
15107,28620.16387,8,NO
15108,41160.43574,24,NO
15111,17939.16792,16,NO
15113,30265.87496,13,NO
15115,41204.52393,18,NO
15117,77710.12673,11,NO
15118,12390.9934,48,YES
15119,62830.3167,41,NO
15120,10836.7314,25,NO
15121,66267.40699,12,YES
15124,21155.10823,20,NO
15127,76560.80306,42,NO
15128,25553.54979,44,NO
15130,23854.55607,21,NO
15132,62959.71132,42,NO
15136,434.0945224,34,NO
15137,61905.85556,16,NO
15139,3768.474356,39,NO
15141,61917.29941,10,NO
15142,2141.192225,16,NO
15143,72217.91422,42,YES
15145,62135.89171,19,NO
15147,35594.69357,14,NO
15152,27980.53601,47,NO
15153,24872.26739,16,NO
15154,47872.92183,9,NO
15159,4849.107138,27,YES
15161,62046.36159,34,YES
15162,60387.18023,5,NO
15163,30177.37126,31,NO
15165,42832.20597,35,YES
15167,1436.964843,50,NO
15168,22910.37041,26,NO
15169,17531.47148,46,NO
15170,34433.41518,18,NO
15172,46895.96401,12,NO
15174,21751.22383,28,YES
15177,10386.10817,15,NO
15179,14214.23544,30,YES
15180,31030.3755,38,NO
15185,9926.597632,38,NO
15189,10685.21803,19,NO
15191,4254.541,27,NO
15193,57146.19675,29,NO
15194,19935.14665,20,NO
15195,54510.31834,46,NO
15198,2923.117468,13,NO
15203,11967.7856,16,NO
15206,71106.83468,34,NO
15207,14957.11849,25,NO
15208,9136.451259,29,NO
15210,73557.53973,40,NO
15212,27316.79531,13,NO
15213,21738.31476,9,NO
15215,14437.03506,44,NO
15217,30709.19224,23,NO
15218,23577.83301,8,NO
15220,52054.93328,26,NO
15221,23093.06482,13,NO
15223,73828.64151,4,NO
15224,27000.82344,33,NO
15226,6775.995424,36,YES
15229,50510.252,8,NO
15232,74303.86284,34,NO
15233,46363.95577,23,NO
15236,42615.44379,18,YES
15237,13363.49789,8,NO
15244,35839.83269,3,NO
15247,59798.43652,49,NO
15251,29003.82955,47,NO
15252,33433.70626,17,NO
15256,14541.30604,7,NO
15259,12880.80935,48,NO
15262,21206.78843,35,YES
15264,41306.58647,46,NO
15265,72467.72637,27,NO
15269,34006.78148,18,NO
15275,54351.63357,46,NO
15276,50679.03137,29,NO
15277,19831.96175,37,NO
15281,53512.97784,37,NO
15283,26752.77813,11,NO
15284,6098.287039,22,NO
15286,54951.61864,26,NO
15287,53321.65874,30,NO
15290,20904.34831,48,NO
15292,9124.258824,14,NO
15294,73124.41881,43,NO
15295,18928.2937,46,NO
15297,20765.89281,15,NO
15298,49854.35628,12,YES
15299,49597.09794,25,NO
15301,19600.25831,15,NO
15304,44468.00993,10,NO
15308,16560.05805,28,NO
15309,3033.194018,7,NO
15311,29253.98433,3,NO
15313,10158.6132,33,NO
15314,19785.71343,4,NO
15315,60331.6503,12,NO
15316,21148.38135,3,NO
15317,21673.99702,13,NO
15321,21605.88414,2,NO
15322,2168.4165,25,NO
15325,58655.60283,29,NO
15328,55043.99371,7,NO
15329,1376.83647,44,NO
15334,32929.08218,14,NO
15335,38313.07172,22,NO
15338,3097.463608,44,NO
15339,27690.46249,46,NO
15340,21338.93713,13,NO
15341,5571.229491,30,NO
15348,23869.61685,39,NO
15350,26464.60546,10,NO
15352,19082.26193,29,NO
15356,15125.36363,27,NO
15359,17194.24318,47,NO
15361,71.06447501,48,YES
15362,10589.74002,49,NO
15363,27766.95836,30,YES
15364,74738.60148,12,NO
15365,584.1355001,27,YES
15366,54495.66312,34,YES
15372,4298.797853,23,NO
15374,33871.51281,32,NO
15375,37221.96255,17,NO
15377,38512.57683,16,NO
15378,3874.071924,3,NO
15379,33987.07153,27,NO
15380,8377.365997,26,NO
15384,6119.133462,26,NO
15385,40110.67962,48,NO
15387,23674.94235,16,NO
15389,49136.19442,46,NO
15390,69109.28116,10,NO
15391,51717.12683,50,NO
15393,34339.24666,21,NO
15394,41620.4329,34,NO
15395,63793.6828,37,NO
15396,49977.85224,48,YES
15397,68078.33325,16,NO
15399,74819.63261,34,NO
15402,7512.344968,3,NO
15403,22444.15791,38,NO
15405,62869.89451,36,YES
15406,13833.19192,10,NO
15408,7209.740563,21,NO
15410,39681.39947,33,NO
15411,68213.55099,3,NO
15414,65727.16191,32,NO
15415,22373.21536,7,NO
15416,5960.251626,42,YES
